specObjID,ra,dec,redshift,zErr,class,subClass,u,g,r,i,z,plate,mjd,fiberID
6.52E+18,150.25637,32.785314,0.5397696,0.000130839,GALAXY,,26.25511,21.72012,19.69738,18.67479,18.24879,5793,56337,121
6.53E+18,150.25139,30.550984,0.5400747,0.000144808,GALAXY,,22.73564,22.66603,20.88799,19.87039,19.33286,5800,56279,920
5.83E+18,133.99698,25.924033,0.5401058,9.41E-05,GALAXY,,24.69831,22.04817,20.50438,19.41457,19.02955,5179,55957,733
4.80E+18,36.052809,1.4691225,0.5401277,0.000121947,GALAXY,,22.78375,21.6129,20.36024,19.6031,18.96663,4265,55505,257
6.53E+18,147.10196,30.202212,0.5401322,0.000111068,GALAXY,,24.40953,21.92838,20.40816,19.45018,19.05148,5801,56328,733
6.52E+18,150.75267,34.228728,0.5402696,0.000107125,GALAXY,,23.9762,22.21826,20.72419,19.73615,19.32415,5793,56337,977
8.15E+18,36.747923,-5.3054206,0.5403419,0.000393136,QSO,,23.77813,24.47956,22.11923,22.80134,21.29841,7235,56603,429
6.53E+18,150.58199,30.861814,0.5403435,0.000137998,GALAXY,,25.44104,21.81868,20.31714,19.2312,18.74381,5800,56279,955
6.52E+18,150.1778,32.811464,0.5403687,0.000133625,GALAXY,,23.85976,22.25944,20.58612,19.49454,18.97775,5793,56337,131
4.46E+18,232.2602,28.093244,0.5404443,0.000192489,GALAXY,,22.9467,21.7208,20.33625,19.50067,19.00881,3959,55679,789
5.15E+18,149.34277,36.154972,0.5406965,0.000163382,GALAXY,,23.05908,21.97918,20.3605,19.49579,19.23881,4573,55587,33
4.46E+18,233.14611,28.326456,0.540997,0.000164518,GALAXY,,22.09504,21.65451,20.36755,19.51191,19.33639,3959,55679,909
1.21E+19,255.59404,35.402573,0.5409989,0.000106103,QSO,BROADLINE,22.01981,22.16187,21.83824,21.84723,22.0033,10722,58281,161
6.53E+18,147.57046,29.977466,0.5411205,0.000126836,GALAXY,,21.48225,21.4397,20.36046,19.51611,19.32476,5801,56328,813
6.53E+18,147.11518,30.165724,0.5411994,0.000167393,GALAXY,,22.6339,22.28525,20.97125,19.98955,19.55724,5801,56328,727
5.15E+18,149.26287,36.232236,0.5412606,0.000157891,GALAXY,,25.75619,22.90109,21.02763,19.95334,19.38343,4573,55587,35
1.15E+19,150.62072,33.591667,0.5415009,9.66E-05,QSO,STARBURST BROADLINE,21.63058,21.37649,21.14417,20.87847,20.45342,10232,58223,310
8.26E+18,39.736529,-1.20376,0.5415971,0.000415518,QSO,,24.69152,22.95759,22.23419,21.81105,21.78856,7336,56656,241
6.53E+18,147.05635,30.286142,0.5416622,0.000162227,GALAXY,,25.99532,22.55777,20.96665,19.76042,19.23039,5801,56328,721
5.83E+18,135.68121,28.828789,0.5417196,0.000148522,QSO,,22.48153,21.28141,20.937,20.67097,20.41448,5182,56341,6
6.53E+18,147.01407,29.96963,0.5417795,0.000130674,GALAXY,,26.16507,22.82876,20.67702,19.63862,19.1979,5801,56328,699
9.99E+18,177.21458,37.13654,0.5418785,8.50E-05,GALAXY,,21.48666,21.19814,20.74749,20.42876,20.22436,8872,57422,614
1.28E+19,334.12472,3.7465339,0.5420941,0.000316861,QSO,,21.91486,21.62196,21.21509,20.72888,20.57685,11341,58428,888
5.14E+18,149.33299,42.773495,0.5421646,9.33E-05,GALAXY,,23.60157,21.72364,19.77463,18.73214,18.17449,4565,55591,653
6.53E+18,150.52419,30.39,0.5421913,4.06E-05,GALAXY,AGN,22.44673,21.715,20.32321,19.51515,19.32267,5800,56279,963
5.84E+18,251.42523,39.65524,0.5422454,0.000149541,GALAXY,,24.42196,22.76903,20.97946,19.93945,19.46349,5187,56074,505
6.53E+18,150.31101,29.700854,0.5422566,0.000186346,GALAXY,,25.5264,22.54064,21.06544,20.05688,19.60733,5800,56279,105
6.52E+18,150.43758,33.661976,0.5423947,0.000117065,GALAXY,,25.44652,22.312,20.37309,19.34264,19.07354,5793,56337,109
6.53E+18,147.22668,30.198596,0.5423982,0.000126437,GALAXY,,22.36979,21.529,20.42984,19.64354,19.24175,5801,56328,769
9.99E+18,198.49205,36.852009,0.5424681,0.000607542,QSO,,23.98522,22.49716,22.23188,21.62503,21.18791,8871,57519,798
7.57E+18,224.59039,52.248375,0.5425921,0.00022873,GALAXY,,25.99401,23.41048,21.37647,20.34848,19.81511,6720,56390,517
1.41E+19,130.23255,1.2132632,0.5426086,8.30E-05,QSO,BROADLINE,21.23789,20.61594,19.8039,19.17182,18.84147,12527,58930,132
1.35E+18,135.40838,40.162893,0.5427222,0.00018561,GALAXY,,23.24168,21.82047,20.33459,19.19442,18.78895,1200,52668,296
7.56E+18,232.35148,52.541378,0.5427279,0.000122112,QSO,BROADLINE,21.08057,20.48523,20.06969,19.38262,18.89837,6714,56447,293
1.21E+19,252.05093,38.48163,0.5428094,0.000164161,GALAXY,,23.82348,23.83045,21.01138,19.96452,19.26863,10720,58250,571
7.21E+18,179.15169,19.456432,0.5429507,6.61E-05,QSO,AGN BROADLINE,22.62201,21.68553,20.64844,19.71474,19.3012,6407,56311,247
7.57E+18,224.37238,52.266182,0.5431719,0.000189659,GALAXY,,24.00467,21.33884,20.07725,19.31984,18.98332,6720,56390,501
9.99E+18,198.31468,37.065187,0.543396,4.91E-05,QSO,BROADLINE,20.91709,20.48916,20.05751,19.58048,19.2495,8871,57519,750
5.50E+18,234.6584,6.8440104,0.5435348,0.00013238,GALAXY,,22.54922,22.66743,21.09118,20.04737,19.60424,4881,55733,525
6.52E+18,149.50232,32.633583,0.5437298,0.000218834,GALAXY,,23.65417,22.16548,20.19772,19.1759,18.68883,5793,56337,295
1.28E+19,334.05368,3.2497275,0.5438901,4.41E-05,QSO,BROADLINE,21.59541,21.12616,21.04791,20.70368,20.50104,11341,58428,156
1.21E+19,248.77619,35.978072,0.5439472,9.48E-05,QSO,BROADLINE,20.70452,20.49424,20.43104,20.12854,19.86425,10726,58199,252
7.56E+18,233.25004,53.17966,0.5441137,0.000104264,QSO,,23.08368,21.22483,19.92005,19.04526,18.63018,6714,56447,843
8.87E+18,20.297095,-1.3226094,0.5442144,4.76E-05,QSO,BROADLINE,20.38505,20.06896,20.13042,19.71325,19.58832,7877,56898,680
1.08E+19,136.85795,17.132399,0.5443466,8.54E-05,QSO,AGN BROADLINE,18.64953,18.40561,18.3449,18.19853,18.23356,9550,57787,687
6.52E+18,150.3014,32.888718,0.5444831,0.00014496,GALAXY,,22.69395,21.94529,20.49656,19.50478,19.06607,5793,56337,87
1.25E+18,327.6229,-0.69763732,0.5445141,4.29E-05,QSO,BROADLINE,20.92716,20.47848,20.424,20.13353,19.96223,1107,52968,218
6.53E+18,150.36364,29.455488,0.5446055,0.000141962,GALAXY,,27.21778,22.28611,20.03915,18.99704,18.34929,5800,56279,107
9.32E+18,116.44486,45.36637,0.5447672,0.000232761,QSO,,24.09904,22.21801,21.85705,21.14371,20.7375,8276,57067,628
5.14E+18,149.27541,42.796563,0.5447855,0.000105013,GALAXY,,26.07655,21.04002,19.08274,18.07932,17.46206,4565,55591,649
5.15E+18,149.69709,38.237163,0.5450054,6.85E-05,QSO,STARBURST BROADLINE,21.54636,20.74139,19.98502,19.26197,18.89471,4570,55623,143
4.46E+18,232.25367,27.18266,0.5450342,5.70E-05,QSO,STARBURST BROADLINE,24.01019,21.79235,21.28126,20.72122,20.43349,3959,55679,734
6.52E+18,149.9294,32.739815,0.5450408,0.00013482,GALAXY,,22.07144,21.50348,19.97713,19.08981,18.68237,5793,56337,166
8.60E+18,29.689441,23.670026,0.5450742,0.000164487,QSO,BROADLINE,20.67291,20.22662,20.27364,19.8142,19.62191,7637,56933,920
9.07E+18,251.83665,48.573339,0.5450982,0.000111993,QSO,BROADLINE,20.75143,20.44837,20.38936,20.05935,19.99763,8054,57194,314
9.83E+18,29.634675,6.8246832,0.5451371,4.91E-05,QSO,BROADLINE,19.84463,19.37461,19.21241,18.91311,18.8602,8735,58133,707
9.99E+17,197.83952,51.256531,0.5452034,0.000106888,QSO,BROADLINE,18.78918,18.43788,18.53058,18.30527,18.50806,887,52376,26
1.28E+19,138.93353,30.266884,0.5453184,3.33E-05,QSO,BROADLINE,22.1392,21.66299,20.87011,20.23366,20.26989,11375,58426,227
9.57E+18,214.44913,42.400901,0.5453568,4.45E-05,QSO,AGN,21.90597,21.30429,21.14633,20.64402,20.34894,8504,57518,794
6.53E+18,150.03897,29.08972,0.5454265,0.000118869,GALAXY,,22.21408,21.16149,20.04181,19.17843,18.61946,5800,56279,133
6.53E+18,150.05397,29.464985,0.5454292,0.000101013,GALAXY,,23.62145,21.94884,20.27901,19.34325,18.73964,5800,56279,141
1.41E+19,138.73136,2.090894,0.5456074,0.000226059,QSO,,21.35147,21.14124,20.5336,19.92941,19.86051,12544,58928,928
1.15E+19,143.55739,33.498705,0.5457116,0.000126648,GALAXY,,24.6202,22.60274,21.08326,20.05435,19.37873,10227,58224,939
9.07E+18,247.35439,50.809417,0.545894,0.000162501,QSO,,22.11091,21.92206,21.77365,21.23248,20.9762,8058,57196,344
5.49E+18,144.55328,6.7256575,0.5459297,0.000131446,GALAXY,,26.22731,21.89971,20.25196,19.3553,18.90524,4872,55944,605
1.03E+19,354.4547,0.60232833,0.5459568,0.000240171,GALAXY,,23.18068,24.51563,22.01295,20.84275,19.78061,9177,58044,405
5.49E+18,144.45244,7.1176362,0.546051,0.000125517,GALAXY,,22.69899,22.29602,20.44467,19.4359,18.94518,4872,55944,569
5.15E+18,148.62904,36.191414,0.5461016,0.000140998,GALAXY,,22.76127,22.03686,20.06839,19.12802,18.67712,4573,55587,155
9.98E+18,145.64131,36.872285,0.5461504,0.000232184,GALAXY,,24.47213,23.48604,21.5712,20.5235,19.85973,8863,57724,67
5.49E+18,144.48977,7.0779314,0.5462582,0.000123249,GALAXY,,23.573,22.24734,20.56347,19.58472,18.87018,4872,55944,577
5.45E+18,200.05409,5.8906549,0.5462981,0.000105414,QSO,BROADLINE,22.32436,21.29906,20.11562,19.24468,18.82858,4840,55690,77
7.56E+18,232.7024,54.229228,0.5463222,6.25E-05,QSO,AGN BROADLINE,22.74193,22.58923,20.26881,19.33972,19.60223,6714,56447,791
5.83E+18,131.39184,26.44964,0.5464652,0.000100855,QSO,BROADLINE,22.5787,21.83034,20.21886,19.39037,19.08578,5181,56298,416
1.31E+19,345.85003,34.401767,0.5469134,0.000284601,QSO,BROADLINE,23.59431,21.47703,21.39074,20.73286,20.56797,11636,58462,792
6.53E+18,150.21286,28.757127,0.5469809,0.000200119,GALAXY,,23.21146,22.25561,20.77225,19.78849,19.31011,5800,56279,81
6.53E+18,150.23558,28.771601,0.5471702,0.00011266,GALAXY,,24.95919,22.45247,20.7475,19.7886,19.32001,5800,56279,99
4.46E+18,232.00555,27.815559,0.5472131,0.000245532,GALAXY,,23.70359,22.77642,21.11674,20.10457,19.75105,3959,55679,749
6.52E+18,147.58976,27.366969,0.5473663,6.81E-05,QSO,AGN BROADLINE,23.46482,21.15314,19.9246,19.13454,18.86488,5794,56282,407
1.41E+19,129.57432,-1.6499235,0.547458,0.000233049,QSO,,24.38201,22.46345,21.10441,20.29406,19.99209,12525,58932,356
6.18E+18,227.89235,14.839545,0.5476091,0.000132186,GALAXY,,22.92684,22.14215,20.70809,19.70069,19.26742,5486,56030,319
1.28E+19,328.68537,2.8745133,0.5477673,0.000298063,QSO,,20.34078,22.13672,21.6936,21.48339,21.32008,11329,58426,260
1.34E+18,133.97583,4.2487371,0.5478302,0.000221611,QSO,BROADLINE,19.84201,19.36856,19.31483,19.09127,19.04713,1190,52670,69
8.26E+18,39.697992,0.1761176,0.5478412,0.000324618,QSO,,22.60095,22.18372,22.13069,21.93999,21.58727,7337,56662,508
4.80E+18,36.02936,1.7802034,0.5478875,0.000182467,GALAXY,,22.94811,22.1612,20.88303,19.82554,19.46882,4265,55505,259
1.15E+19,152.60175,33.106952,0.5479715,0.000126114,QSO,,22.19831,25.03268,22.17971,21.0156,19.56599,10231,58171,427
6.52E+18,150.19411,32.734102,0.5480568,0.000157914,GALAXY,,24.00342,22.82277,20.89639,20.02049,19.47113,5793,56337,123
5.45E+18,200.40199,5.4255445,0.5482982,0.000122745,QSO,,21.89979,21.23158,20.45423,19.66655,19.3617,4839,55703,449
6.53E+18,150.29151,30.268555,0.5484312,0.000135042,GALAXY,,22.3259,22.1674,20.60579,19.48528,19.26689,5800,56279,923
6.52E+18,149.4784,32.96369,0.5486889,0.000136096,GALAXY,,24.76122,22.70428,21.0035,19.97385,19.54299,5793,56337,298
1.03E+19,339.89414,1.3795871,0.5488421,0.000460086,QSO,,23.51346,23.40123,22.79141,21.23141,19.95084,9170,58048,199
3.09E+18,207.3083,16.516117,0.5489716,6.40E-05,QSO,BROADLINE,19.19676,18.81359,18.87481,18.68221,18.61102,2742,54233,506
5.08E+18,127.03171,12.480689,0.549141,8.32E-05,QSO,,21.53005,20.78132,20.38885,19.70967,19.43747,4508,55600,951
8.33E+17,341.42229,13.547122,0.5492184,0.000125845,QSO,BROADLINE,18.94511,18.63451,18.70475,18.55896,18.50076,740,52263,239
7.57E+18,228.66859,52.179544,0.5492434,6.81E-05,QSO,AGN BROADLINE,22.18403,21.17041,20.05895,19.29445,19.01408,6721,56398,507
5.84E+18,251.41232,39.574286,0.5492461,0.000111148,GALAXY,,23.3698,22.01999,20.307,19.19567,18.78966,5187,56074,513
6.53E+18,150.37074,30.076012,0.5493988,0.000158567,GALAXY,,22.91653,22.09547,20.71437,19.66245,19.25113,5800,56279,937
1.41E+19,130.9246,0.54236218,0.5494353,0.000125098,QSO,,21.06527,20.65033,20.27236,19.89891,19.59473,12525,58932,948
1.21E+19,252.04859,38.935144,0.5495656,0.000164162,GALAXY,,26.10561,22.76611,21.41922,20.40552,19.67062,10720,58250,553
2.39E+18,210.17851,27.758754,0.5497931,0.000177236,QSO,BROADLINE,19.65706,19.34238,19.25104,18.97966,18.71445,2123,53793,345
1.41E+19,140.80798,1.5146224,0.5498972,7.01E-05,QSO,BROADLINE,21.61975,21.56541,21.34453,20.87052,20.5484,12547,58928,68
6.53E+18,147.08461,31.194729,0.5500168,0.000134074,GALAXY,,23.81216,21.37326,19.57693,18.5468,18.19604,5801,56328,701
9.99E+18,179.30615,36.858752,0.5503293,0.000147861,QSO,BROADLINE,23.4231,22.21224,21.82885,21.13275,20.4097,8872,57422,72
1.35E+18,141.06615,42.77563,0.5503371,0.000484026,QSO,BROADLINE,19.50267,19.09013,19.05079,18.72162,18.57365,1201,52674,627
9.84E+18,25.515673,4.8397451,0.5503496,0.000273849,QSO,BROADLINE,22.76779,21.68572,21.37366,20.86972,20.67494,8739,57645,599
5.49E+18,144.38124,7.7335162,0.5504439,0.000127278,GALAXY,,24.38746,22.80716,21.13348,20.05921,19.54043,4872,55944,585
4.14E+18,119.77597,50.397939,0.5504864,0.00015798,QSO,BROADLINE,20.04771,19.56693,19.61797,19.44693,19.32856,3677,55205,890
1.15E+19,148.23101,34.620722,0.5504878,8.27E-05,QSO,BROADLINE,22.09535,21.52982,21.15382,20.47687,20.19985,10230,58224,731
1.03E+19,354.71195,0.78921398,0.5507582,0.00018128,GALAXY,,25.69334,23.72197,21.17464,20.13499,19.46862,9177,58044,387
5.84E+18,251.48755,39.48107,0.5507775,0.000159302,GALAXY,,25.35225,22.45264,20.66125,19.63266,19.1642,5187,56074,525
7.22E+18,175.88841,26.878102,0.5509123,8.41E-05,QSO,BROADLINE,20.63048,19.93227,19.63588,18.97896,18.62603,6410,56336,937
1.17E+19,142.7765,31.414196,0.5510691,0.000161686,GALAXY,,22.49443,22.92135,22.39981,21.15726,22.20855,10429,58145,440
5.84E+18,251.23854,39.56429,0.5511196,0.000168696,GALAXY,,22.59517,21.28583,20.26393,18.99376,18.43473,5187,56074,519
1.31E+19,256.35859,32.296099,0.5511234,0.000175889,GALAXY,,23.74094,22.91635,21.49456,20.29047,19.60571,11653,58526,745
5.49E+18,239.19213,6.8730101,0.5513603,0.000159373,GALAXY,,25.15694,22.28218,20.42593,19.19149,18.58169,4877,55707,955
5.84E+18,251.38468,39.670182,0.5515695,0.000248483,GALAXY,,22.16455,21.65863,20.05367,19.01421,18.54068,5187,56074,503
6.53E+18,148.22393,31.020072,0.5516276,0.00016709,GALAXY,,23.71811,22.00811,20.57471,19.65162,19.14419,5801,56328,945
9.33E+18,144.1577,44.121452,0.5516478,0.000206667,GALAXY,,24.36571,22.79559,21.32926,20.21723,19.50807,8285,57048,611
8.25E+18,121.8414,46.546768,0.5517539,0.000191815,GALAXY,,22.91792,22.63763,21.12656,20.03586,19.37977,7328,56715,501
1.41E+19,135.02296,-1.1370429,0.5518644,2.669213,QSO,,21.18451,21.03376,21.41122,20.99968,21.00565,12533,58931,108
1.03E+19,342.08772,0.28401226,0.5519903,0.000250855,GALAXY,,24.12104,23.92997,22.10589,20.81392,20.0113,9171,58068,189
6.50E+17,159.40012,3.8097804,0.5521016,6.96E-05,QSO,,19.10282,18.68346,18.72278,18.57183,18.573,577,52367,100
6.52E+18,149.54384,34.106385,0.5521366,0.000212152,GALAXY,,25.9656,22.17857,20.65556,19.54553,18.95772,5793,56337,269
8.25E+18,123.90558,47.373194,0.552152,0.000248982,QSO,,24.78224,23.54678,21.22219,20.18519,19.49792,7328,56715,783
1.34E+18,138.97998,7.1816902,0.5522285,7.38E-05,QSO,BROADLINE,19.94621,19.46861,19.32957,18.967,19.02308,1194,52703,559
4.80E+18,39.713893,2.9960704,0.5522686,0.000106541,QSO,BROADLINE,23.03104,22.32532,20.97414,19.9915,19.53068,4260,55478,123
3.06E+17,156.26809,-0.7718972,0.5523928,0.000108265,QSO,BROADLINE,19.11205,18.66179,18.6902,18.50979,18.44226,272,51941,99
5.84E+18,251.32702,39.616173,0.5527018,0.000128739,GALAXY,,26.04772,22.80149,20.63786,19.62,18.95523,5187,56074,509
9.42E+18,159.30154,42.922734,0.5528967,0.000106812,QSO,,21.52585,20.93151,20.4858,20.06748,19.89219,8364,58138,785
1.08E+19,149.12786,16.010512,0.5529832,5.15E-05,QSO,BROADLINE,18.70803,18.49617,18.54578,18.43748,18.41203,9584,57786,123
1.41E+19,129.97545,0.33654962,0.5530925,0.000183352,GALAXY,,23.49742,22.69735,20.71818,20.01386,20.15791,12525,58932,678
1.24E+19,11.744485,15.993063,0.5530981,0.000182107,GALAXY,,25.61092,24.22286,21.69126,20.57286,19.89342,11040,58456,107
5.84E+18,251.49573,39.458413,0.5531157,0.000107742,GALAXY,,26.23418,21.968,20.74196,19.89607,19.65163,5187,56074,531
6.52E+18,149.6697,34.171712,0.5534053,0.000143589,GALAXY,,22.84624,22.26549,20.68697,19.70792,19.11798,5793,56337,777
5.84E+18,251.34395,39.065961,0.5536894,0.000114701,GALAXY,,23.56511,22.3526,20.02866,18.90855,18.51441,5187,56074,511
5.84E+18,251.39587,39.619727,0.554076,0.00025899,GALAXY,,24.20794,21.9294,20.26764,19.32204,18.75656,5187,56074,507
9.07E+18,250.52595,50.14118,0.5541672,0.000190579,QSO,,21.25751,20.77154,20.20207,19.70682,19.43896,8056,57186,969
9.07E+18,250.53846,49.692755,0.5542313,3.51E-05,QSO,BROADLINE,18.94329,18.62922,18.71807,18.61511,18.63393,8056,57186,986
8.87E+18,20.757789,-2.8997105,0.5546345,3.57E-05,QSO,BROADLINE,21.11467,20.37317,20.09875,19.57942,19.54732,7877,56898,224
8.21E+18,139.99002,51.10267,0.5546607,5.54E-05,QSO,BROADLINE,16.3742,16.16296,16.34256,16.2597,16.39381,7290,57073,366
8.82E+18,35.636747,-0.55391101,0.5550182,0.000284829,QSO,,22.27835,22.10457,21.90452,21.51359,21.62556,7831,57016,113
1.41E+19,129.8733,-1.038997,0.5550473,0.000359645,QSO,,22.68661,22.14076,21.2061,20.22433,19.71081,12525,58932,321
1.05E+19,114.68065,39.264018,0.5551993,2.61E-05,QSO,STARBURST BROADLINE,19.01275,18.60226,18.56944,18.3794,18.31701,9369,58054,264
6.53E+18,147.58676,30.108978,0.5553301,0.000113912,GALAXY,,24.49256,22.21437,20.45665,19.49167,18.99679,5801,56328,807
9.95E+17,185.59253,52.402136,0.5562472,0.000212329,QSO,BROADLINE,19.32954,19.01426,18.9618,18.81124,18.79642,884,52374,240
5.28E+17,134.36376,1.9193281,0.5562721,7.68E-05,QSO,BROADLINE,18.77028,18.43049,18.58702,18.4003,18.44799,469,51913,376
1.15E+19,146.08003,32.982343,0.5562899,0.000149092,GALAXY,,26.19675,22.78886,21.06611,20.06559,19.37078,10228,58223,233
1.15E+19,153.88505,33.856124,0.5563948,0.000114288,QSO,BROADLINE,21.63315,21.17021,21.01711,20.54403,20.55597,10231,58171,852
1.08E+19,129.54235,27.647761,0.5564969,0.000142956,QSO,,22.6384,22.37905,22.24871,22.64638,21.71077,9611,58136,306
1.41E+19,129.82389,-1.1884323,0.5565386,0.000102567,QSO,BROADLINE,23.62316,22.07997,20.69901,19.67866,19.51062,12525,58932,320
2.35E+18,130.76981,22.773896,0.5567283,0.000112651,QSO,BROADLINE,20.55898,20.27701,20.30565,20.1089,20.00641,2084,53360,577
6.52E+18,147.52696,27.022159,0.556888,7.05E-05,QSO,AGN BROADLINE,22.09314,21.43212,20.17469,19.31829,18.84702,5794,56282,354
9.99E+18,176.73203,37.189325,0.5569488,0.00023996,GALAXY,,24.39572,24.00596,21.48982,20.40451,19.67174,8872,57422,571
1.21E+19,253.58922,37.479195,0.5570506,0.000388176,GALAXY,,25.53433,22.93349,21.63503,20.62846,19.94331,10720,58250,219
9.98E+18,145.34306,36.89713,0.5575436,0.000290371,GALAXY,,25.46422,22.85655,21.65873,20.50289,19.79914,8863,57724,101
8.87E+18,20.580683,-3.0241226,0.557806,0.000102495,QSO,BROADLINE,20.7252,20.47385,20.47905,20.2738,20.2807,7877,56898,252
1.31E+19,339.39097,31.022311,0.557891,0.000177247,QSO,,22.69021,21.52244,21.29117,20.94506,20.38952,11633,58463,794
1.05E+18,128.37865,33.955152,0.5578921,0.00050221,QSO,,21.11423,20.29342,19.55112,18.94443,18.75733,933,52642,274
7.56E+18,234.67558,53.156198,0.557898,0.000208926,GALAXY,,23.37892,22.78346,21.01106,20.01785,19.56588,6714,56447,17
7.66E+18,218.28103,58.483133,0.5579528,0.000123222,QSO,,24.68437,21.94267,20.78967,19.91876,19.43391,6807,56429,99
8.60E+18,326.41791,27.290673,0.5580184,0.000238084,QSO,BROADLINE,21.64156,21.20382,20.97283,20.58121,20.43874,7641,57307,626
1.21E+19,253.55322,36.692784,0.5581948,0.000356855,GALAXY,,23.40669,23.13308,21.68058,20.67169,19.94743,10725,58250,987
9.33E+18,141.64265,42.613805,0.5588762,0.000289762,GALAXY,,23.76991,22.98192,21.55774,20.50282,19.8667,8284,57419,327
1.21E+19,251.15273,38.569389,0.5590817,6.48E-05,QSO,BROADLINE,21.19795,20.59575,20.49567,20.19744,20.07156,10728,58248,112
1.03E+19,357.17461,0.99133476,0.5591138,0.000219436,QSO,BROADLINE,21.60063,21.24948,20.93667,20.61928,20.42505,9178,58081,268
5.45E+18,201.69286,6.5774869,0.5591512,5.32E-05,QSO,AGN BROADLINE,22.79672,21.97831,20.64884,19.8757,19.56874,4839,55703,810
8.87E+18,20.952313,-2.2897676,0.5593091,0.000106632,QSO,BROADLINE,21.06224,20.54652,20.36752,20.02331,20.08871,7877,56898,208
8.60E+18,22.859765,20.73239,0.55937,6.66E-05,QSO,BROADLINE,20.51472,19.97988,19.52724,19.26978,19.126,7635,56979,162
1.24E+19,26.168733,14.423215,0.5594095,0.000274793,GALAXY,,23.25895,23.84189,21.88637,20.83423,19.97089,11052,58438,723
8.60E+18,327.79671,30.26756,0.5594429,6.98E-05,QSO,BROADLINE,21.01247,20.68491,20.26625,20.02895,19.76891,7642,57651,785
8.26E+18,38.403706,-0.53133299,0.5595368,0.000279703,QSO,,24.10843,22.92816,22.43525,23.12977,21.85762,7336,56656,487
1.31E+19,339.76596,30.629447,0.5595653,3.80E-05,QSO,BROADLINE,19.03007,18.57286,18.50699,18.28308,18.3021,11633,58463,846
1.28E+19,328.63433,2.3334098,0.5596607,0.000159138,QSO,,22.03769,21.42231,20.99529,20.39686,20.07709,11329,58426,242
2.74E+18,131.38215,13.003146,0.559848,0.000142205,QSO,BROADLINE,19.01203,18.69411,18.6898,18.50858,18.59648,2430,53815,296
5.50E+18,235.25867,6.5981492,0.5599341,0.000128704,GALAXY,,21.67074,21.239,20.10179,19.19507,18.74173,4881,55733,357
1.70E+18,33.000912,0.756009,0.5600621,0.000152586,GALAXY,,22.88228,21.356,19.85594,18.75923,18.30601,1507,53763,378
7.56E+18,238.76986,51.55722,0.5601876,0.000130692,QSO,BROADLINE,22.16292,21.36448,20.07371,19.28482,18.86814,6716,56401,618
5.15E+18,148.62841,35.765797,0.5603091,0.000122435,GALAXY,,23.06475,21.74863,20.08707,19.03325,18.55073,4573,55587,145
5.49E+18,145.88209,6.6334316,0.5603344,8.79E-05,GALAXY,,24.54726,23.27622,20.74266,19.72671,19.08839,4872,55944,115
9.32E+18,118.63268,43.300961,0.5603399,0.000152631,GALAXY,,24.92078,23.62068,21.71293,20.65928,19.93084,8276,57067,67
5.14E+18,146.18889,43.052952,0.5603409,0.00019521,QSO,BROADLINE,22.22007,21.07716,20.6493,20.22564,19.99376,4569,55631,400
1.25E+18,328.37794,-0.041462553,0.5604081,6.21E-05,QSO,,20.84432,20.26601,19.86656,19.43083,19.20257,1107,52968,112
